review_id,product_name,rating,date,review_text
60550,Leather Jacket Brown,4,2023-05-31,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60551,Leather Jacket Brown,1,2023-07-30,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60552,Slim Jeans Blue,4,2023-03-19,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60553,Basic White T-Shirt,4,2023-08-16,گرون بود ولی کیفیتش حرف نداشت
60554,Leather Jacket Brown,2,2023-09-04,عالی بود، همه ازم پرسیدن از کجا خریدم
60555,Oversize Hoodie Black,1,2023-04-12,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60556,Leather Jacket Brown,1,2023-08-02,عالی بود، همه ازم پرسیدن از کجا خریدم
60557,Summer Cotton Dress,2,2023-05-19,برای زمستون خیلی نازکه
60558,Basic White T-Shirt,1,2023-07-05,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60559,Slim Jeans Blue,3,2023-06-17,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60560,Oversize Hoodie Black,3,2023-02-27,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60561,Summer Cotton Dress,5,2023-04-29,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60562,Leather Jacket Brown,1,2023-03-29,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60563,Basic White T-Shirt,1,2023-05-02,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60564,Basic White T-Shirt,3,2023-09-01,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60565,Oversize Hoodie Black,5,2023-03-08,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60566,Slim Jeans Blue,5,2023-10-21,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60567,Summer Cotton Dress,3,2023-05-10,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60568,Slim Jeans Blue,3,2023-12-09,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60569,Oversize Hoodie Black,2,2023-02-09,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60570,Oversize Hoodie Black,5,2023-07-31,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60571,Summer Cotton Dress,5,2023-02-25,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60572,Basic White T-Shirt,2,2023-07-19,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60573,Basic White T-Shirt,3,2023-10-18,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60574,Summer Cotton Dress,2,2023-11-01,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60575,Slim Jeans Blue,2,2023-04-17,برای زمستون خیلی نازکه
60576,Summer Cotton Dress,4,2023-07-14,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60577,Basic White T-Shirt,5,2023-12-18,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60578,Slim Jeans Blue,3,2023-05-02,عالی بود، همه ازم پرسیدن از کجا خریدم
60579,Leather Jacket Brown,4,2023-04-05,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60580,Slim Jeans Blue,4,2023-10-14,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60581,Basic White T-Shirt,4,2023-05-05,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60582,Oversize Hoodie Black,3,2023-11-28,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60583,Slim Jeans Blue,2,2023-05-06,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60584,Slim Jeans Blue,3,2023-12-10,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60585,Oversize Hoodie Black,5,2023-02-05,گرون بود ولی کیفیتش حرف نداشت
60586,Basic White T-Shirt,5,2023-08-05,عالی بود، همه ازم پرسیدن از کجا خریدم
60587,Leather Jacket Brown,2,2023-01-03,عالی بود، همه ازم پرسیدن از کجا خریدم
60588,Leather Jacket Brown,3,2023-01-30,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60589,Summer Cotton Dress,2,2023-09-12,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60590,Leather Jacket Brown,2,2023-02-14,عالی بود، همه ازم پرسیدن از کجا خریدم
60591,Leather Jacket Brown,3,2023-06-26,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60592,Slim Jeans Blue,5,2023-08-10,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60593,Summer Cotton Dress,3,2023-04-23,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60594,Leather Jacket Brown,5,2023-05-02,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60595,Slim Jeans Blue,1,2023-10-02,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60596,Summer Cotton Dress,1,2023-08-20,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60597,Slim Jeans Blue,1,2023-11-08,عالی بود، همه ازم پرسیدن از کجا خریدم
60598,Oversize Hoodie Black,4,2023-09-06,عالی بود، همه ازم پرسیدن از کجا خریدم
60599,Basic White T-Shirt,5,2023-11-25,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60600,Basic White T-Shirt,5,2023-04-13,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60601,Basic White T-Shirt,3,2023-06-25,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60602,Leather Jacket Brown,5,2023-08-24,عالی بود، همه ازم پرسیدن از کجا خریدم
60603,Basic White T-Shirt,3,2023-10-09,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60604,Basic White T-Shirt,4,2023-09-02,عالی بود، همه ازم پرسیدن از کجا خریدم
60605,Summer Cotton Dress,3,2023-05-13,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60606,Summer Cotton Dress,1,2023-12-10,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60607,Summer Cotton Dress,3,2023-06-08,برای زمستون خیلی نازکه
60608,Leather Jacket Brown,3,2023-10-07,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60609,Basic White T-Shirt,3,2023-12-07,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60610,Leather Jacket Brown,5,2023-01-22,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60611,Leather Jacket Brown,2,2023-04-12,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60612,Leather Jacket Brown,2,2023-05-30,برای زمستون خیلی نازکه
60613,Leather Jacket Brown,2,2023-02-26,گرون بود ولی کیفیتش حرف نداشت
60614,Leather Jacket Brown,5,2023-06-07,برای زمستون خیلی نازکه
60615,Leather Jacket Brown,1,2023-10-30,برای زمستون خیلی نازکه
60616,Basic White T-Shirt,2,2023-07-14,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60617,Summer Cotton Dress,2,2023-06-16,برای زمستون خیلی نازکه
60618,Slim Jeans Blue,4,2023-12-11,برای زمستون خیلی نازکه
60619,Slim Jeans Blue,4,2023-07-13,گرون بود ولی کیفیتش حرف نداشت
60620,Slim Jeans Blue,1,2023-12-13,عالی بود، همه ازم پرسیدن از کجا خریدم
60621,Oversize Hoodie Black,3,2023-09-17,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60622,Summer Cotton Dress,3,2023-07-19,برای زمستون خیلی نازکه
60623,Basic White T-Shirt,4,2023-01-05,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60624,Leather Jacket Brown,4,2023-10-27,عالی بود، همه ازم پرسیدن از کجا خریدم
60625,Slim Jeans Blue,1,2023-04-01,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60626,Summer Cotton Dress,1,2023-01-24,عالی بود، همه ازم پرسیدن از کجا خریدم
60627,Basic White T-Shirt,5,2023-08-24,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60628,Slim Jeans Blue,3,2023-08-23,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60629,Summer Cotton Dress,5,2023-08-14,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60630,Basic White T-Shirt,2,2023-01-28,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60631,Summer Cotton Dress,1,2023-06-01,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60632,Leather Jacket Brown,3,2023-09-03,گرون بود ولی کیفیتش حرف نداشت
60633,Summer Cotton Dress,3,2023-01-05,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60634,Summer Cotton Dress,5,2023-01-13,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60635,Oversize Hoodie Black,4,2023-02-24,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60636,Leather Jacket Brown,4,2023-10-13,عالی بود، همه ازم پرسیدن از کجا خریدم
60637,Summer Cotton Dress,1,2023-04-12,عالی بود، همه ازم پرسیدن از کجا خریدم
60638,Leather Jacket Brown,4,2023-12-05,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60639,Summer Cotton Dress,2,2023-08-02,گرون بود ولی کیفیتش حرف نداشت
60640,Leather Jacket Brown,3,2023-04-23,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60641,Basic White T-Shirt,4,2023-12-04,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60642,Slim Jeans Blue,1,2023-03-31,عالی بود، همه ازم پرسیدن از کجا خریدم
60643,Oversize Hoodie Black,2,2023-09-28,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60644,Slim Jeans Blue,5,2023-09-04,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60645,Summer Cotton Dress,5,2023-01-30,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60646,Summer Cotton Dress,2,2023-01-28,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60647,Basic White T-Shirt,1,2023-03-09,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60648,Summer Cotton Dress,5,2023-05-23,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60649,Leather Jacket Brown,3,2023-02-03,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60650,Slim Jeans Blue,3,2023-08-15,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60651,Summer Cotton Dress,1,2023-07-22,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60652,Basic White T-Shirt,1,2023-03-02,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60653,Oversize Hoodie Black,3,2023-07-10,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60654,Slim Jeans Blue,1,2023-01-02,برای زمستون خیلی نازکه
60655,Basic White T-Shirt,2,2023-04-28,عالی بود، همه ازم پرسیدن از کجا خریدم
60656,Basic White T-Shirt,1,2023-11-04,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60657,Slim Jeans Blue,3,2023-02-21,عالی بود، همه ازم پرسیدن از کجا خریدم
60658,Basic White T-Shirt,4,2023-01-15,گرون بود ولی کیفیتش حرف نداشت
60659,Oversize Hoodie Black,1,2023-10-11,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60660,Oversize Hoodie Black,5,2023-04-06,گرون بود ولی کیفیتش حرف نداشت
60661,Summer Cotton Dress,2,2023-04-08,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60662,Leather Jacket Brown,2,2023-02-24,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60663,Summer Cotton Dress,2,2023-10-05,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60664,Leather Jacket Brown,5,2023-09-02,گرون بود ولی کیفیتش حرف نداشت
60665,Slim Jeans Blue,5,2023-11-24,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60666,Basic White T-Shirt,2,2023-02-07,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60667,Summer Cotton Dress,2,2023-04-30,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60668,Basic White T-Shirt,2,2023-09-15,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60669,Summer Cotton Dress,1,2023-05-20,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60670,Summer Cotton Dress,5,2023-07-02,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60671,Oversize Hoodie Black,3,2023-08-01,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60672,Leather Jacket Brown,1,2023-05-06,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60673,Slim Jeans Blue,3,2023-05-20,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60674,Basic White T-Shirt,1,2023-04-19,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60675,Summer Cotton Dress,1,2023-01-09,برای زمستون خیلی نازکه
60676,Basic White T-Shirt,3,2023-02-01,برای زمستون خیلی نازکه
60677,Oversize Hoodie Black,2,2023-08-23,برای زمستون خیلی نازکه
60678,Slim Jeans Blue,3,2023-03-14,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60679,Leather Jacket Brown,4,2023-05-16,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60680,Leather Jacket Brown,5,2023-09-11,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60681,Summer Cotton Dress,4,2023-04-26,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60682,Slim Jeans Blue,1,2023-06-05,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60683,Leather Jacket Brown,3,2023-03-23,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60684,Slim Jeans Blue,2,2023-04-17,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60685,Basic White T-Shirt,2,2023-08-17,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60686,Oversize Hoodie Black,4,2023-10-19,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60687,Slim Jeans Blue,4,2023-04-27,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60688,Slim Jeans Blue,1,2023-10-15,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60689,Leather Jacket Brown,5,2023-08-01,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60690,Summer Cotton Dress,1,2023-06-16,برای زمستون خیلی نازکه
60691,Summer Cotton Dress,2,2023-02-18,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60692,Basic White T-Shirt,3,2023-08-09,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60693,Leather Jacket Brown,4,2023-10-06,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60694,Leather Jacket Brown,2,2023-10-16,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60695,Oversize Hoodie Black,1,2023-06-28,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60696,Summer Cotton Dress,5,2023-06-20,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60697,Leather Jacket Brown,3,2023-01-04,برای زمستون خیلی نازکه
60698,Basic White T-Shirt,5,2023-12-02,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60699,Oversize Hoodie Black,1,2023-07-14,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60700,Summer Cotton Dress,1,2023-09-15,برای زمستون خیلی نازکه
60701,Summer Cotton Dress,2,2023-02-14,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60702,Summer Cotton Dress,3,2023-12-10,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60703,Oversize Hoodie Black,1,2023-07-27,برای زمستون خیلی نازکه
60704,Basic White T-Shirt,2,2023-04-25,عالی بود، همه ازم پرسیدن از کجا خریدم
60705,Basic White T-Shirt,1,2023-05-10,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60706,Leather Jacket Brown,2,2023-06-09,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60707,Leather Jacket Brown,5,2023-01-01,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60708,Summer Cotton Dress,2,2023-10-01,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60709,Slim Jeans Blue,5,2023-06-09,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60710,Leather Jacket Brown,4,2023-09-22,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60711,Basic White T-Shirt,1,2023-11-07,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60712,Summer Cotton Dress,4,2023-11-19,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60713,Basic White T-Shirt,3,2023-09-05,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60714,Summer Cotton Dress,4,2023-01-24,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60715,Oversize Hoodie Black,2,2023-09-24,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60716,Leather Jacket Brown,2,2023-06-05,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60717,Oversize Hoodie Black,3,2023-09-29,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60718,Leather Jacket Brown,3,2023-04-03,عالی بود، همه ازم پرسیدن از کجا خریدم
60719,Basic White T-Shirt,1,2023-01-12,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60720,Basic White T-Shirt,2,2023-08-26,عالی بود، همه ازم پرسیدن از کجا خریدم
60721,Slim Jeans Blue,3,2023-05-01,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60722,Basic White T-Shirt,4,2023-03-31,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60723,Summer Cotton Dress,2,2023-03-16,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60724,Slim Jeans Blue,3,2023-11-18,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60725,Summer Cotton Dress,1,2023-01-31,عالی بود، همه ازم پرسیدن از کجا خریدم
60726,Slim Jeans Blue,5,2023-07-14,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60727,Summer Cotton Dress,2,2023-03-30,برای زمستون خیلی نازکه
60728,Slim Jeans Blue,2,2023-04-08,برای زمستون خیلی نازکه
60729,Leather Jacket Brown,2,2023-05-09,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60730,Leather Jacket Brown,2,2023-10-22,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60731,Slim Jeans Blue,5,2023-04-05,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60732,Oversize Hoodie Black,5,2023-06-13,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60733,Slim Jeans Blue,1,2023-08-18,گرون بود ولی کیفیتش حرف نداشت
60734,Oversize Hoodie Black,2,2023-05-20,عالی بود، همه ازم پرسیدن از کجا خریدم
60735,Summer Cotton Dress,3,2023-11-13,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60736,Slim Jeans Blue,4,2023-11-24,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60737,Oversize Hoodie Black,2,2023-04-19,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60738,Slim Jeans Blue,5,2023-01-14,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60739,Leather Jacket Brown,1,2023-06-10,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60740,Leather Jacket Brown,2,2023-05-12,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60741,Slim Jeans Blue,1,2023-04-23,عالی بود، همه ازم پرسیدن از کجا خریدم
60742,Slim Jeans Blue,3,2023-10-13,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60743,Basic White T-Shirt,3,2023-12-06,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60744,Leather Jacket Brown,3,2023-04-04,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60745,Summer Cotton Dress,3,2023-12-13,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60746,Slim Jeans Blue,4,2023-03-30,عالی بود، همه ازم پرسیدن از کجا خریدم
60747,Basic White T-Shirt,1,2023-11-06,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60748,Slim Jeans Blue,2,2023-05-14,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60749,Leather Jacket Brown,4,2023-09-18,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60750,Oversize Hoodie Black,2,2023-07-25,عالی بود، همه ازم پرسیدن از کجا خریدم
60751,Oversize Hoodie Black,5,2023-11-03,عالی بود، همه ازم پرسیدن از کجا خریدم
60752,Leather Jacket Brown,4,2023-02-03,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60753,Summer Cotton Dress,4,2023-06-18,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60754,Basic White T-Shirt,5,2023-12-11,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60755,Slim Jeans Blue,4,2023-05-26,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60756,Slim Jeans Blue,1,2023-01-20,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60757,Slim Jeans Blue,3,2023-04-17,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60758,Basic White T-Shirt,2,2023-05-16,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60759,Basic White T-Shirt,5,2023-01-26,عالی بود، همه ازم پرسیدن از کجا خریدم
60760,Leather Jacket Brown,3,2023-09-03,برای زمستون خیلی نازکه
60761,Basic White T-Shirt,4,2023-12-07,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60762,Slim Jeans Blue,1,2023-06-04,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60763,Slim Jeans Blue,4,2023-02-11,برای زمستون خیلی نازکه
60764,Basic White T-Shirt,5,2023-06-27,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60765,Basic White T-Shirt,4,2023-03-22,گرون بود ولی کیفیتش حرف نداشت
60766,Leather Jacket Brown,1,2023-06-26,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60767,Oversize Hoodie Black,4,2023-07-12,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60768,Basic White T-Shirt,4,2023-07-10,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60769,Oversize Hoodie Black,4,2023-10-10,گرون بود ولی کیفیتش حرف نداشت
60770,Summer Cotton Dress,4,2023-09-03,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60771,Oversize Hoodie Black,1,2023-04-10,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60772,Basic White T-Shirt,2,2023-02-04,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60773,Slim Jeans Blue,3,2023-10-21,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60774,Slim Jeans Blue,5,2023-10-21,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60775,Basic White T-Shirt,2,2023-02-11,گرون بود ولی کیفیتش حرف نداشت
60776,Leather Jacket Brown,1,2023-06-19,برای زمستون خیلی نازکه
60777,Basic White T-Shirt,5,2023-02-26,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60778,Basic White T-Shirt,5,2023-02-23,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60779,Leather Jacket Brown,4,2023-07-07,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60780,Leather Jacket Brown,3,2023-10-23,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60781,Summer Cotton Dress,3,2023-03-27,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60782,Summer Cotton Dress,1,2023-03-05,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60783,Summer Cotton Dress,2,2023-03-22,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60784,Leather Jacket Brown,4,2023-09-25,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60785,Oversize Hoodie Black,3,2023-07-04,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60786,Basic White T-Shirt,4,2023-12-11,گرون بود ولی کیفیتش حرف نداشت
60787,Summer Cotton Dress,2,2023-01-26,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60788,Oversize Hoodie Black,5,2023-08-26,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60789,Basic White T-Shirt,2,2023-10-23,برای زمستون خیلی نازکه
60790,Oversize Hoodie Black,5,2023-10-26,برای زمستون خیلی نازکه
60791,Slim Jeans Blue,2,2023-08-13,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60792,Slim Jeans Blue,4,2023-11-24,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60793,Basic White T-Shirt,2,2023-03-31,گرون بود ولی کیفیتش حرف نداشت
60794,Oversize Hoodie Black,3,2023-01-17,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60795,Oversize Hoodie Black,3,2023-03-29,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60796,Leather Jacket Brown,1,2023-01-24,کیفیت پارچه عالی بود، دقیقاً مثل عکس بود
60797,Summer Cotton Dress,3,2023-11-28,گرون بود ولی کیفیتش حرف نداشت
60798,Basic White T-Shirt,3,2023-08-11,عالی بود، همه ازم پرسیدن از کجا خریدم
60799,Oversize Hoodie Black,5,2023-02-27,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60800,Summer Cotton Dress,4,2023-07-08,گرون بود ولی کیفیتش حرف نداشت
60801,Basic White T-Shirt,4,2023-08-10,برای زمستون خیلی نازکه
60802,Oversize Hoodie Black,5,2023-12-19,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60803,Slim Jeans Blue,3,2023-02-20,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60804,Oversize Hoodie Black,2,2023-03-29,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60805,Slim Jeans Blue,5,2023-08-10,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60806,Slim Jeans Blue,4,2023-12-14,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60807,Leather Jacket Brown,1,2023-06-16,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60808,Leather Jacket Brown,4,2023-07-13,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60809,Summer Cotton Dress,2,2023-04-11,اندازه‌اش خیلی کوچیک بود، ناراضی‌ام
60810,Basic White T-Shirt,4,2023-07-21,عالی بود، همه ازم پرسیدن از کجا خریدم
60811,Summer Cotton Dress,5,2023-01-13,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60812,Leather Jacket Brown,1,2023-05-27,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60813,Summer Cotton Dress,4,2023-09-19,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60814,Basic White T-Shirt,5,2023-05-26,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60815,Basic White T-Shirt,5,2023-01-09,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60816,Oversize Hoodie Black,5,2023-03-22,ارزش خرید بالایی داشت، پیشنهاد می‌کنم
60817,Summer Cotton Dress,1,2023-03-09,خیلی خوشگل بود ولی سایزبندی‌اش بد بود
60818,Leather Jacket Brown,5,2023-11-06,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
60819,Oversize Hoodie Black,1,2023-05-06,عالی بود، همه ازم پرسیدن از کجا خریدم
60820,Summer Cotton Dress,2,2023-02-19,خیلی راحت و خوشگل، برای هر موقعیتی مناسبه
60821,Basic White T-Shirt,2,2023-03-11,دوختش ضعیف بود، بعد دو بار پوشیدن باز شد
60822,Leather Jacket Brown,2,2023-05-19,رنگش فوق‌العاده قشنگه، بعد شستشو هم نرنگ شد
